event_id,event_ts,event_date,user_id,session_id,event_type,product_id,category,device_type,traffic_source,region,order_id,quantity,unit_price,revenue,is_new_user
E001699,2026-02-06 15:17:00,2026-02-06,U0149,S00429,visit,,,mobile,organic,Санкт-Петербург,,0,0,0,0
E001700,2026-02-06 15:20:00,2026-02-06,U0149,S00429,view_item,HOM-155,home,mobile,organic,Санкт-Петербург,,0,3184,0,0
E001701,2026-02-06 15:26:00,2026-02-06,U0149,S00429,view_item,SPO-050,sports,mobile,organic,Санкт-Петербург,,0,9618,0,0
E001702,2026-02-06 15:27:00,2026-02-06,U0149,S00429,view_item,KID-159,kids,mobile,organic,Санкт-Петербург,,0,3718,0,0
E001703,2026-01-17 11:26:00,2026-01-17,U0150,S00430,visit,,,mobile,social,Новосибирск,,0,0,0,1
E001704,2026-01-17 11:32:00,2026-01-17,U0150,S00430,view_item,KID-115,kids,mobile,social,Новосибирск,,0,6386,0,1
E001705,2026-01-17 11:36:00,2026-01-17,U0150,S00430,view_item,ELE-108,electronics,mobile,social,Новосибирск,,0,25319,0,1
E001706,2026-01-17 11:41:00,2026-01-17,U0150,S00430,view_item,SPO-043,sports,mobile,social,Новосибирск,,0,11626,0,1
E001707,2026-01-17 11:43:00,2026-01-17,U0150,S00430,add_to_cart,ELE-108,electronics,mobile,social,Новосибирск,,1,25319,0,1
E001708,2026-01-10 10:28:00,2026-01-10,U0151,S00431,visit,,,mobile,email,Москва,,0,0,0,1
E001709,2026-01-10 10:35:00,2026-01-10,U0151,S00431,view_item,HOM-053,home,mobile,email,Москва,,0,4217,0,1
E001710,2026-01-10 10:40:00,2026-01-10,U0151,S00431,view_item,FAS-179,fashion,mobile,email,Москва,,0,1057,0,1
E001711,2026-01-10 10:45:00,2026-01-10,U0151,S00431,view_item,BEA-182,beauty,mobile,email,Москва,,0,2616,0,1
E001712,2026-03-10 21:32:00,2026-03-10,U0151,S00432,visit,,,mobile,social,Москва,,0,0,0,0
E001713,2026-03-10 21:36:00,2026-03-10,U0151,S00432,view_item,FAS-164,fashion,mobile,social,Москва,,0,2312,0,0
E001714,2026-02-01 21:13:00,2026-02-01,U0152,S00433,visit,,,desktop,direct,Москва,,0,0,0,1
E001715,2026-02-01 21:16:00,2026-02-01,U0152,S00433,view_item,BEA-157,beauty,desktop,direct,Москва,,0,1659,0,1
E001716,2026-02-14 18:38:00,2026-02-14,U0152,S00434,visit,,,tablet,organic,Москва,,0,0,0,0
E001717,2026-02-14 18:39:00,2026-02-14,U0152,S00434,view_item,BEA-223,beauty,tablet,organic,Москва,,0,2819,0,0
E001718,2026-02-17 13:05:00,2026-02-17,U0152,S00435,visit,,,mobile,organic,Москва,,0,0,0,0
E001719,2026-02-17 13:09:00,2026-02-17,U0152,S00435,view_item,SPO-057,sports,mobile,organic,Москва,,0,6995,0,0
E001720,2026-02-17 13:14:00,2026-02-17,U0152,S00435,view_item,HOM-220,home,mobile,organic,Москва,,0,7799,0,0
E001721,2026-02-17 13:16:00,2026-02-17,U0152,S00435,add_to_cart,HOM-220,home,mobile,organic,Москва,,2,7799,0,0
E001722,2026-02-17 13:17:00,2026-02-17,U0152,S00435,checkout,HOM-220,home,mobile,organic,Москва,,2,7799,0,0
E001723,2026-02-17 13:21:00,2026-02-17,U0152,S00435,purchase,HOM-220,home,mobile,organic,Москва,O00083,2,7799,15598,0
E001724,2026-03-10 09:00:00,2026-03-10,U0152,S00436,visit,,,mobile,organic,Москва,,0,0,0,0
E001725,2026-03-10 09:05:00,2026-03-10,U0152,S00436,view_item,ELE-042,electronics,mobile,organic,Москва,,0,12790,0,0
E001726,2026-03-10 09:11:00,2026-03-10,U0152,S00436,view_item,HOM-018,home,mobile,organic,Москва,,0,3577,0,0
E001727,2026-03-10 09:13:00,2026-03-10,U0152,S00436,view_item,BEA-166,beauty,mobile,organic,Москва,,0,2069,0,0
E001728,2026-01-02 20:53:00,2026-01-02,U0153,S00437,visit,,,mobile,email,Москва,,0,0,0,1
E001729,2026-01-02 20:54:00,2026-01-02,U0153,S00437,view_item,SPO-003,sports,mobile,email,Москва,,0,3418,0,1
E001730,2026-01-02 20:57:00,2026-01-02,U0153,S00437,view_item,SPO-022,sports,mobile,email,Москва,,0,4881,0,1
E001731,2026-01-02 21:02:00,2026-01-02,U0153,S00437,view_item,KID-209,kids,mobile,email,Москва,,0,2202,0,1
E001732,2026-01-02 21:06:00,2026-01-02,U0153,S00437,view_item,ELE-015,electronics,mobile,email,Москва,,0,25458,0,1
E001733,2026-01-02 21:12:00,2026-01-02,U0153,S00437,add_to_cart,SPO-003,sports,mobile,email,Москва,,1,3418,0,1
E001734,2026-01-02 21:17:00,2026-01-02,U0153,S00437,checkout,SPO-003,sports,mobile,email,Москва,,1,3418,0,1
E001735,2026-01-03 09:52:00,2026-01-03,U0153,S00438,visit,,,mobile,ads,Москва,,0,0,0,0
E001736,2026-01-03 09:56:00,2026-01-03,U0153,S00438,view_item,BEA-038,beauty,mobile,ads,Москва,,0,1968,0,0
E001737,2026-01-06 10:15:00,2026-01-06,U0153,S00439,visit,,,desktop,email,Москва,,0,0,0,0
E001738,2026-01-06 10:17:00,2026-01-06,U0153,S00439,view_item,FAS-073,fashion,desktop,email,Москва,,0,3856,0,0
E001739,2026-01-06 10:20:00,2026-01-06,U0153,S00439,view_item,ELE-237,electronics,desktop,email,Москва,,0,9564,0,0
E001740,2026-01-06 10:25:00,2026-01-06,U0153,S00439,add_to_cart,FAS-073,fashion,desktop,email,Москва,,1,3856,0,0
E001741,2026-01-06 10:30:00,2026-01-06,U0153,S00439,checkout,FAS-073,fashion,desktop,email,Москва,,1,3856,0,0
E001742,2026-01-06 10:34:00,2026-01-06,U0153,S00439,purchase,FAS-073,fashion,desktop,email,Москва,O00084,1,3856,3856,0
E001743,2026-01-13 14:24:00,2026-01-13,U0153,S00440,visit,,,mobile,social,Москва,,0,0,0,0
E001744,2026-01-13 14:29:00,2026-01-13,U0153,S00440,view_item,KID-170,kids,mobile,social,Москва,,0,4180,0,0
E001745,2026-01-13 14:35:00,2026-01-13,U0153,S00440,view_item,SPO-202,sports,mobile,social,Москва,,0,1667,0,0
E001746,2026-01-13 14:37:00,2026-01-13,U0153,S00440,view_item,SPO-038,sports,mobile,social,Москва,,0,6847,0,0
E001747,2026-01-09 09:36:00,2026-01-09,U0154,S00441,visit,,,mobile,ads,Екатеринбург,,0,0,0,1
E001748,2026-01-09 09:42:00,2026-01-09,U0154,S00441,view_item,ELE-168,electronics,mobile,ads,Екатеринбург,,0,14596,0,1
E001749,2026-01-09 09:47:00,2026-01-09,U0154,S00441,view_item,BEA-137,beauty,mobile,ads,Екатеринбург,,0,2546,0,1
E001750,2026-01-09 09:49:00,2026-01-09,U0154,S00441,view_item,FAS-149,fashion,mobile,ads,Екатеринбург,,0,4584,0,1
E001751,2026-01-09 09:55:00,2026-01-09,U0154,S00441,view_item,SPO-057,sports,mobile,ads,Екатеринбург,,0,2998,0,1
E001752,2026-01-17 10:49:00,2026-01-17,U0154,S00442,visit,,,mobile,organic,Екатеринбург,,0,0,0,0
E001753,2026-01-17 10:51:00,2026-01-17,U0154,S00442,view_item,ELE-090,electronics,mobile,organic,Екатеринбург,,0,19337,0,0
E001754,2026-01-17 10:53:00,2026-01-17,U0154,S00442,view_item,FAS-037,fashion,mobile,organic,Екатеринбург,,0,5943,0,0
E001755,2026-01-17 10:57:00,2026-01-17,U0154,S00442,view_item,FAS-212,fashion,mobile,organic,Екатеринбург,,0,2754,0,0
E001756,2026-01-17 10:59:00,2026-01-17,U0154,S00442,view_item,ELE-179,electronics,mobile,organic,Екатеринбург,,0,11091,0,0
E001757,2026-01-19 09:20:00,2026-01-19,U0154,S00443,visit,,,desktop,email,Екатеринбург,,0,0,0,0
E001758,2026-01-19 09:23:00,2026-01-19,U0154,S00443,view_item,ELE-094,electronics,desktop,email,Екатеринбург,,0,10713,0,0
E001759,2026-02-19 13:20:00,2026-02-19,U0154,S00444,visit,,,mobile,direct,Екатеринбург,,0,0,0,0
E001760,2026-02-19 13:23:00,2026-02-19,U0154,S00444,view_item,SPO-179,sports,mobile,direct,Екатеринбург,,0,6708,0,0
E001761,2026-02-24 19:17:00,2026-02-24,U0154,S00445,visit,,,mobile,social,Екатеринбург,,0,0,0,0
E001762,2026-02-24 19:18:00,2026-02-24,U0154,S00445,view_item,KID-009,kids,mobile,social,Екатеринбург,,0,6181,0,0
E001763,2026-02-24 19:23:00,2026-02-24,U0154,S00445,add_to_cart,KID-009,kids,mobile,social,Екатеринбург,,2,6181,0,0
E001764,2026-01-21 12:05:00,2026-01-21,U0155,S00446,visit,,,mobile,email,Санкт-Петербург,,0,0,0,1
E001765,2026-01-21 12:12:00,2026-01-21,U0155,S00446,view_item,FAS-191,fashion,mobile,email,Санкт-Петербург,,0,5813,0,1
E001766,2026-01-30 14:59:00,2026-01-30,U0155,S00447,visit,,,mobile,social,Санкт-Петербург,,0,0,0,0
E001767,2026-01-30 15:00:00,2026-01-30,U0155,S00447,view_item,SPO-166,sports,mobile,social,Санкт-Петербург,,0,8615,0,0
E001768,2026-01-30 15:01:00,2026-01-30,U0155,S00447,view_item,ELE-093,electronics,mobile,social,Санкт-Петербург,,0,27772,0,0
E001769,2026-01-30 15:04:00,2026-01-30,U0155,S00447,add_to_cart,SPO-166,sports,mobile,social,Санкт-Петербург,,1,8615,0,0
E001770,2026-01-30 15:05:00,2026-01-30,U0155,S00447,checkout,SPO-166,sports,mobile,social,Санкт-Петербург,,1,8615,0,0
E001771,2026-01-30 15:10:00,2026-01-30,U0155,S00447,purchase,SPO-166,sports,mobile,social,Санкт-Петербург,O00085,1,8615,8615,0
E001772,2026-03-08 14:08:00,2026-03-08,U0155,S00448,visit,,,mobile,organic,Санкт-Петербург,,0,0,0,0
E001773,2026-03-08 14:12:00,2026-03-08,U0155,S00448,view_item,FAS-146,fashion,mobile,organic,Санкт-Петербург,,0,5551,0,0
E001774,2026-03-08 14:16:00,2026-03-08,U0155,S00448,view_item,ELE-081,electronics,mobile,organic,Санкт-Петербург,,0,9908,0,0
E001775,2026-03-08 14:17:00,2026-03-08,U0155,S00448,view_item,KID-193,kids,mobile,organic,Санкт-Петербург,,0,3411,0,0
E001776,2026-03-08 14:22:00,2026-03-08,U0155,S00448,view_item,FAS-193,fashion,mobile,organic,Санкт-Петербург,,0,4398,0,0
E001777,2026-03-08 14:24:00,2026-03-08,U0155,S00448,add_to_cart,FAS-146,fashion,mobile,organic,Санкт-Петербург,,2,5551,0,0
E001778,2026-03-08 14:29:00,2026-03-08,U0155,S00448,checkout,FAS-146,fashion,mobile,organic,Санкт-Петербург,,2,5551,0,0
E001779,2026-03-08 14:31:00,2026-03-08,U0155,S00448,purchase,FAS-146,fashion,mobile,organic,Санкт-Петербург,O00086,2,5551,10547,0
E001780,2026-03-15 16:19:00,2026-03-15,U0155,S00449,visit,,,desktop,ads,Санкт-Петербург,,0,0,0,0
E001781,2026-03-15 16:22:00,2026-03-15,U0155,S00449,view_item,ELE-119,electronics,desktop,ads,Санкт-Петербург,,0,9340,0,0
E001782,2026-01-19 20:45:00,2026-01-19,U0156,S00450,visit,,,mobile,organic,Краснодар,,0,0,0,1
E001783,2026-01-19 20:52:00,2026-01-19,U0156,S00450,view_item,ELE-183,electronics,mobile,organic,Краснодар,,0,29476,0,1
E001784,2026-01-19 20:54:00,2026-01-19,U0156,S00450,view_item,KID-156,kids,mobile,organic,Краснодар,,0,1549,0,1
E001785,2026-01-19 20:59:00,2026-01-19,U0156,S00450,add_to_cart,KID-156,kids,mobile,organic,Краснодар,,1,1549,0,1
E001786,2026-01-19 21:02:00,2026-01-19,U0156,S00450,checkout,KID-156,kids,mobile,organic,Краснодар,,1,1549,0,1
E001787,2026-01-19 21:03:00,2026-01-19,U0156,S00450,purchase,KID-156,kids,mobile,organic,Краснодар,O00087,1,1549,1472,1
E001788,2026-01-21 16:33:00,2026-01-21,U0156,S00451,visit,,,tablet,ads,Краснодар,,0,0,0,0
E001789,2026-01-21 16:38:00,2026-01-21,U0156,S00451,view_item,HOM-091,home,tablet,ads,Краснодар,,0,2680,0,0
E001790,2026-01-21 16:44:00,2026-01-21,U0156,S00451,add_to_cart,HOM-091,home,tablet,ads,Краснодар,,1,2680,0,0
E001791,2026-02-13 15:50:00,2026-02-13,U0156,S00452,visit,,,desktop,ads,Краснодар,,0,0,0,0
E001792,2026-02-13 15:58:00,2026-02-13,U0156,S00452,view_item,ELE-220,electronics,desktop,ads,Краснодар,,0,16009,0,0
E001793,2026-02-13 16:03:00,2026-02-13,U0156,S00452,view_item,KID-034,kids,desktop,ads,Краснодар,,0,4573,0,0
E001794,2026-02-13 16:08:00,2026-02-13,U0156,S00452,view_item,KID-096,kids,desktop,ads,Краснодар,,0,1584,0,0
E001795,2026-02-13 16:13:00,2026-02-13,U0156,S00452,view_item,BEA-225,beauty,desktop,ads,Краснодар,,0,3209,0,0
E001796,2026-03-08 22:49:00,2026-03-08,U0156,S00453,visit,,,desktop,organic,Краснодар,,0,0,0,0
E001797,2026-03-08 22:51:00,2026-03-08,U0156,S00453,view_item,FAS-041,fashion,desktop,organic,Краснодар,,0,5792,0,0
E001798,2026-03-08 22:52:00,2026-03-08,U0156,S00453,add_to_cart,FAS-041,fashion,desktop,organic,Краснодар,,1,5792,0,0
E001799,2026-03-08 22:53:00,2026-03-08,U0156,S00453,checkout,FAS-041,fashion,desktop,organic,Краснодар,,1,5792,0,0
E001800,2026-03-08 22:57:00,2026-03-08,U0156,S00453,purchase,FAS-041,fashion,desktop,organic,Краснодар,O00088,1,5792,5502,0
E001801,2026-01-24 19:06:00,2026-01-24,U0157,S00454,visit,,,desktop,direct,Казань,,0,0,0,1
E001802,2026-01-24 19:10:00,2026-01-24,U0157,S00454,view_item,BEA-017,beauty,desktop,direct,Казань,,0,1757,0,1
E001803,2026-01-24 19:15:00,2026-01-24,U0157,S00454,view_item,BEA-180,beauty,desktop,direct,Казань,,0,2377,0,1
E001804,2026-01-24 19:19:00,2026-01-24,U0157,S00454,view_item,ELE-040,electronics,desktop,direct,Казань,,0,21710,0,1
E001805,2026-01-28 21:01:00,2026-01-28,U0158,S00455,visit,,,mobile,social,Казань,,0,0,0,1
E001806,2026-01-28 21:08:00,2026-01-28,U0158,S00455,view_item,ELE-224,electronics,mobile,social,Казань,,0,22604,0,1
E001807,2026-02-16 20:27:00,2026-02-16,U0158,S00456,visit,,,desktop,organic,Казань,,0,0,0,0
E001808,2026-02-16 20:34:00,2026-02-16,U0158,S00456,view_item,FAS-193,fashion,desktop,organic,Казань,,0,3387,0,0
E001809,2026-02-18 08:59:00,2026-02-18,U0158,S00457,visit,,,desktop,social,Казань,,0,0,0,0
E001810,2026-02-18 09:06:00,2026-02-18,U0158,S00457,view_item,FAS-178,fashion,desktop,social,Казань,,0,5789,0,0
E001811,2026-02-18 09:07:00,2026-02-18,U0158,S00457,view_item,BEA-229,beauty,desktop,social,Казань,,0,2901,0,0
E001812,2026-02-18 09:13:00,2026-02-18,U0158,S00457,view_item,HOM-158,home,desktop,social,Казань,,0,3685,0,0
E001813,2026-02-18 09:19:00,2026-02-18,U0158,S00457,view_item,SPO-189,sports,desktop,social,Казань,,0,6694,0,0
E001814,2026-02-24 12:16:00,2026-02-24,U0158,S00458,visit,,,desktop,ads,Казань,,0,0,0,0
E001815,2026-02-24 12:21:00,2026-02-24,U0158,S00458,view_item,BEA-001,beauty,desktop,ads,Казань,,0,2457,0,0
E001816,2026-02-24 12:23:00,2026-02-24,U0158,S00458,view_item,HOM-164,home,desktop,ads,Казань,,0,2806,0,0
E001817,2026-03-02 11:03:00,2026-03-02,U0158,S00459,visit,,,mobile,social,Казань,,0,0,0,0
E001818,2026-03-02 11:09:00,2026-03-02,U0158,S00459,view_item,FAS-049,fashion,mobile,social,Казань,,0,6840,0,0
E001819,2026-03-02 11:10:00,2026-03-02,U0158,S00459,view_item,FAS-094,fashion,mobile,social,Казань,,0,1063,0,0
E001820,2026-02-15 13:53:00,2026-02-15,U0159,S00460,visit,,,mobile,direct,Екатеринбург,,0,0,0,1
E001821,2026-02-15 14:01:00,2026-02-15,U0159,S00460,view_item,BEA-046,beauty,mobile,direct,Екатеринбург,,0,2822,0,1
E001822,2026-02-15 14:06:00,2026-02-15,U0159,S00460,view_item,BEA-073,beauty,mobile,direct,Екатеринбург,,0,3315,0,1
E001823,2026-02-15 14:10:00,2026-02-15,U0159,S00460,view_item,HOM-180,home,mobile,direct,Екатеринбург,,0,3106,0,1
E001824,2026-02-15 14:11:00,2026-02-15,U0159,S00460,view_item,ELE-005,electronics,mobile,direct,Екатеринбург,,0,28635,0,1
E001825,2026-02-28 14:26:00,2026-02-28,U0159,S00461,visit,,,mobile,social,Екатеринбург,,0,0,0,0
E001826,2026-02-28 14:27:00,2026-02-28,U0159,S00461,view_item,HOM-219,home,mobile,social,Екатеринбург,,0,8262,0,0
E001827,2026-02-28 14:31:00,2026-02-28,U0159,S00461,view_item,BEA-030,beauty,mobile,social,Екатеринбург,,0,1304,0,0
E001828,2026-03-11 14:33:00,2026-03-11,U0159,S00462,visit,,,mobile,direct,Екатеринбург,,0,0,0,0
E001829,2026-03-11 14:40:00,2026-03-11,U0159,S00462,view_item,ELE-096,electronics,mobile,direct,Екатеринбург,,0,14014,0,0
E001830,2026-03-11 14:43:00,2026-03-11,U0159,S00462,view_item,KID-068,kids,mobile,direct,Екатеринбург,,0,3596,0,0
E001831,2026-03-11 14:47:00,2026-03-11,U0159,S00462,view_item,HOM-002,home,mobile,direct,Екатеринбург,,0,8018,0,0
E001832,2026-02-10 13:10:00,2026-02-10,U0160,S00463,visit,,,mobile,social,Казань,,0,0,0,1
E001833,2026-02-10 13:17:00,2026-02-10,U0160,S00463,view_item,ELE-163,electronics,mobile,social,Казань,,0,20630,0,1
E001834,2026-03-08 21:47:00,2026-03-08,U0160,S00464,visit,,,mobile,ads,Казань,,0,0,0,0
E001835,2026-03-08 21:50:00,2026-03-08,U0160,S00464,view_item,BEA-162,beauty,mobile,ads,Казань,,0,2980,0,0
E001836,2026-03-13 14:12:00,2026-03-13,U0160,S00465,visit,,,mobile,organic,Казань,,0,0,0,0
E001837,2026-03-13 14:13:00,2026-03-13,U0160,S00465,view_item,BEA-161,beauty,mobile,organic,Казань,,0,2873,0,0
E001838,2026-03-15 14:15:00,2026-03-15,U0160,S00466,visit,,,desktop,organic,Казань,,0,0,0,0
E001839,2026-03-15 14:21:00,2026-03-15,U0160,S00466,view_item,FAS-168,fashion,desktop,organic,Казань,,0,2797,0,0
E001840,2026-03-15 14:26:00,2026-03-15,U0160,S00466,view_item,SPO-186,sports,desktop,organic,Казань,,0,8287,0,0
E001841,2026-03-15 14:32:00,2026-03-15,U0160,S00466,view_item,ELE-022,electronics,desktop,organic,Казань,,0,11383,0,0
E001842,2026-03-15 14:38:00,2026-03-15,U0160,S00466,view_item,KID-222,kids,desktop,organic,Казань,,0,1665,0,0
E001843,2026-03-15 14:43:00,2026-03-15,U0160,S00466,add_to_cart,FAS-168,fashion,desktop,organic,Казань,,1,2797,0,0
E001844,2026-03-15 14:45:00,2026-03-15,U0160,S00466,checkout,FAS-168,fashion,desktop,organic,Казань,,1,2797,0,0
E001845,2026-01-10 11:43:00,2026-01-10,U0161,S00467,visit,,,desktop,ads,Москва,,0,0,0,1
E001846,2026-01-10 11:46:00,2026-01-10,U0161,S00467,view_item,FAS-232,fashion,desktop,ads,Москва,,0,2519,0,1
E001847,2026-01-10 11:52:00,2026-01-10,U0161,S00467,view_item,HOM-009,home,desktop,ads,Москва,,0,3424,0,1
E001848,2026-01-10 11:55:00,2026-01-10,U0161,S00467,view_item,BEA-158,beauty,desktop,ads,Москва,,0,3013,0,1
E001849,2026-01-27 14:06:00,2026-01-27,U0161,S00468,visit,,,mobile,direct,Москва,,0,0,0,0
E001850,2026-01-27 14:07:00,2026-01-27,U0161,S00468,view_item,BEA-195,beauty,mobile,direct,Москва,,0,1046,0,0
E001851,2026-02-22 09:31:00,2026-02-22,U0161,S00469,visit,,,mobile,organic,Москва,,0,0,0,0
E001852,2026-02-22 09:34:00,2026-02-22,U0161,S00469,view_item,FAS-124,fashion,mobile,organic,Москва,,0,2773,0,0
E001853,2026-02-23 14:56:00,2026-02-23,U0161,S00470,visit,,,mobile,direct,Москва,,0,0,0,0
E001854,2026-02-23 15:00:00,2026-02-23,U0161,S00470,view_item,FAS-051,fashion,mobile,direct,Москва,,0,3510,0,0
E001855,2026-02-23 15:01:00,2026-02-23,U0161,S00470,view_item,HOM-197,home,mobile,direct,Москва,,0,6409,0,0
E001856,2026-02-23 15:03:00,2026-02-23,U0161,S00470,view_item,KID-125,kids,mobile,direct,Москва,,0,4734,0,0
E001857,2026-02-23 15:07:00,2026-02-23,U0161,S00470,view_item,HOM-070,home,mobile,direct,Москва,,0,6822,0,0
E001858,2026-03-04 20:01:00,2026-03-04,U0161,S00471,visit,,,mobile,social,Москва,,0,0,0,0
E001859,2026-03-04 20:03:00,2026-03-04,U0161,S00471,view_item,BEA-228,beauty,mobile,social,Москва,,0,590,0,0
E001860,2026-03-04 20:06:00,2026-03-04,U0161,S00471,view_item,HOM-076,home,mobile,social,Москва,,0,7249,0,0
E001861,2026-01-10 11:42:00,2026-01-10,U0162,S00472,visit,,,mobile,ads,Екатеринбург,,0,0,0,1
E001862,2026-01-10 11:43:00,2026-01-10,U0162,S00472,view_item,FAS-003,fashion,mobile,ads,Екатеринбург,,0,3671,0,1
E001863,2026-01-24 13:15:00,2026-01-24,U0162,S00473,visit,,,mobile,social,Екатеринбург,,0,0,0,0
E001864,2026-01-24 13:19:00,2026-01-24,U0162,S00473,view_item,ELE-072,electronics,mobile,social,Екатеринбург,,0,28372,0,0
E001865,2026-01-24 13:25:00,2026-01-24,U0162,S00473,view_item,ELE-229,electronics,mobile,social,Екатеринбург,,0,28322,0,0
E001866,2026-01-07 20:31:00,2026-01-07,U0163,S00474,visit,,,mobile,ads,Москва,,0,0,0,1
E001867,2026-01-07 20:37:00,2026-01-07,U0163,S00474,view_item,HOM-061,home,mobile,ads,Москва,,0,1592,0,1
E001868,2026-03-05 08:17:00,2026-03-05,U0163,S00475,visit,,,desktop,ads,Москва,,0,0,0,0
E001869,2026-03-05 08:18:00,2026-03-05,U0163,S00475,view_item,FAS-005,fashion,desktop,ads,Москва,,0,1537,0,0
E001870,2026-03-05 08:22:00,2026-03-05,U0163,S00475,view_item,SPO-071,sports,desktop,ads,Москва,,0,7201,0,0
E001871,2026-01-07 14:19:00,2026-01-07,U0164,S00476,visit,,,desktop,social,Екатеринбург,,0,0,0,1
E001872,2026-01-07 14:21:00,2026-01-07,U0164,S00476,view_item,ELE-013,electronics,desktop,social,Екатеринбург,,0,6428,0,1
